AATS1pe,AATS2p,ATSC2se,AATSC2c,AATSC0v,AATSC0i,BCUTdv-1h,BCUTv-1l,Xpc-4dv,SssCH2,SsOH,ETA_shape_y,IC0,IC1,PEOE_VSA1,PEOE_VSA6,PEOE_VSA8,SMR_VSA1,SMR_VSA6,SlogP_VSA2,VSA_EState3,MaxAbsPartialCharge,FpDensityMorgan3,TPSA,NHOHCount,fr_Al_OH,fr_Al_OH_noTert,sp_h
6.566249999999999,1.388170112543625,0.361147320000001,-0.0002658684941528,48.41663506034471,1.4446697682706262,6.028120397997714,14.701468056981632,0.2309970087833507,0.3965551776266063,0.0,0.1973684210526315,1.595461844238322,3.2414460711655217,4.736862953800049,0.0,12.393687143226153,9.53140013787187,6.606881964512918,17.560165773411974,0.0,0.4623507306085107,3.090909090909091,39.19,0.0,0.0,0.0,8.6
6.32046875,1.58745001738188,0.0620405624999999,0.0019291198198258,52.79630451439691,1.347902661977483,5.0122663497324575,14.70816431761228,0.2785163863122623,0.0,8.756666666666668,0.2608695652173913,1.271782221599798,2.702819531114783,5.106527394840706,17.696185628620217,0.0,5.106527394840706,0.0,5.106527394840706,8.756666666666668,0.5079666481555334,2.0,20.23,1.0,0.0,0.0,13.9
6.812749999999999,0.9885058573207368,1.5335151242603544,0.0169454508743577,43.3046905318594,1.1711280774725317,6.033791364349984,14.701249125557036,0.0833333333333333,0.0,0.0,0.3333333333333333,1.5262349099495227,2.0458416408851736,4.736862953800049,0.0,13.847474399381248,14.325937321943693,0.0,11.9386105759037,0.0,0.3935616726354605,1.4285714285714286,43.370000000000005,0.0,0.0,0.0,10.2
8.713545454545454,0.883453416631579,1.295155,-0.006797943270891,22.93263612395127,6.912636983496384,7.017291264118786,13.29989149287408,0.380759592803126,0.0,7.472222222222222,0.1409395973154362,1.7295739585136225,2.125814583693911,5.106527394840706,0.0,0.0,31.449017680889625,0.0,23.56309081747596,7.472222222222222,0.422901125659,1.0,20.23,1.0,1.0,1.0,14.7
6.481937500000001,1.59721489707075,0.043904,0.0051804775418531,49.653471418700725,1.5821573073122488,4.062810424955268,15.59514259860617,0.2222222222222222,0.0,0.0,0.2631578947368421,1.4056390622295665,2.25,11.46733495432437,0.0,11.374772549367124,0.0,11.46733495432437,0.0,0.0,0.3987267865528651,1.25,52.04,4.0,0.0,0.0,13.4
6.415374999999999,1.321609515495478,0.1467421775147902,-9.312551096545946e-05,48.74858350944861,1.330322549559514,6.023340180460269,14.701783743640677,0.997912618841877,1.6918303671729416,9.89204185274032,0.3143712574850299,1.476120721149274,3.4625136005158805,20.476967556653417,20.771211599071872,24.69480513267011,19.4324647167844,18.468426974431825,42.09439765787891,15.766018602858498,0.4900795740174568,2.583333333333333,87.66,3.0,1.0,1.0,10.5
5.981875,1.4648018585426663,0.0029645000000002,-0.0001948078595152,54.71846854425551,1.328763500664686,4.056469079056207,20.267872953658674,0.5078677873714246,2.285702947845805,0.0,0.2,0.9798687566511528,2.2841591278514217,0.0,38.112942673227685,0.0,0.0,0.0,0.0,0.0,0.0612941353776013,1.3,0.0,0.0,0.0,0.0,0.6
6.295722222222221,1.422560887284652,-0.2261808888888883,-0.0021148666690298,50.92069052511839,1.3673266704201903,5.006104164253891,14.708163627600172,0.7321051096652298,0.0,9.72652777777778,0.2616279069767442,1.3540489879782314,3.0060252447977795,10.423315998847038,30.33183534230805,6.041840829147961,5.106527394840706,7.04767198267719,18.196040206665856,12.739694822373394,0.386793435239553,2.333333333333333,32.26,2.0,1.0,1.0,11.9
6.392838235294117,1.755069281173582,0.9003051717171713,0.0011984699993508,51.043950335561846,1.3695462547836847,6.023226092785444,14.700688916321113,1.0724346202311177,0.0,8.997030199438209,0.3333333333333333,1.3456711978139104,2.951707754935374,5.106527394840706,48.53093654769288,11.126902983393991,14.69560176298435,0.0,16.859077629157493,8.997030199438209,0.4807884998513802,2.210526315789474,54.37,1.0,0.0,0.0,7.8
6.089125,1.1248474062376217,-0.1634576326530608,-0.0009314798786414,45.9992209031472,1.1169613566598673,5.004036692072511,14.708165326394615,0.0,5.043055555555556,8.292882653061223,0.0,1.115520093581932,1.7206166448818938,5.106527394840706,26.186202068468653,6.606881964512918,5.106527394840706,6.606881964512918,11.713409359353625,8.292882653061223,0.396376569347818,2.2857142857142856,20.23,1.0,1.0,1.0,12.6
6.265091463414634,1.487053339194611,0.9269226758532272,-0.0007049331727256,50.51862291305131,1.2727360169893376,6.029090788964414,14.700407362109576,6.100876850364083,9.438303630340616,23.189252300158444,0.2424242424242424,1.2834489116825762,2.811395138723065,14.94991774348146,52.02760262084517,18.2566337152488,29.33352929569692,6.606881964512918,46.06074913360804,23.189252300158444,0.4575392406536734,2.571428571428572,100.90000000000002,2.0,2.0,1.0,8.6
6.297862499999999,1.4421027999361506,0.4041035844838937,-0.0009832460747822,51.2405589614509,1.360744589903301,6.028124885619936,14.70146616929235,1.754607031763836,4.003339947089947,0.0,0.1634241245136186,1.3663759416191268,2.9464462970962577,9.636772684650529,30.33183534230805,0.0,9.53140013787187,26.74406675901525,37.61328177781758,0.0,0.4653135843285089,2.4444444444444446,29.54,0.0,0.0,0.0,7.2
6.838014285714286,1.6602251,0.7447484285714278,-0.0038873740429954,44.155341752389056,1.5361286209245149,7.004113331800874,14.651597572982087,0.2062863154730992,0.0,0.0,0.2213114754098361,1.727396673574479,2.148834854280917,0.0,18.19910120538483,12.13273413692322,4.923311048817671,0.0,4.923311048817671,10.00648148148148,0.2689216270439583,2.111111111111111,43.14,0.0,0.0,0.0,4.1
6.00426923076923,1.21955712246225,-0.1218772346938773,-0.0005956232646397,54.49573129674546,1.081888189124922,2.147093899269063,20.41286863799316,0.0,3.182098765432099,0.0,0.0,1.198117421130403,1.6266888497018317,0.0,13.344558822616634,5.880003444970339,0.0,5.880003444970339,5.880003444970339,0.0,0.126717152212131,2.2,0.0,0.0,0.0,0.0,2.0
6.755976315789472,1.8122811208797904,1.3953197145061724,0.0021083751848899,46.91757276412897,1.6738750587320752,6.022512830552194,14.701030290336432,2.73551725519597,0.0,10.364462081128748,0.312883435582822,1.8514815911054945,3.7697480026487926,10.423315998847038,18.19910120538483,18.80796704598726,18.318861563241462,12.36446058668352,35.76837060344178,12.83147904069035,0.5048615489047509,2.565217391304348,99.6,2.0,1.0,1.0,13.6
6.05625,1.7139305518687085,-0.0237159999999999,-0.0007737932198267,56.28185335980567,1.3667281721122486,4.0535804495228485,20.2687465669995,0.1791524928550882,0.0,0.0,0.125,1.0,1.5306390622295665,0.0,42.98679113274043,0.0,0.0,0.0,0.0,0.0,0.0984700500401651,2.125,0.0,0.0,0.0,0.0,0.0
6.505198461538462,1.612433072527088,4.563177133975026,0.0036288808891261,49.30183443741112,1.6667291005652791,7.004059119472964,13.30411743187157,6.787373085301261,-0.0611859767522795,40.76908204449572,0.234076433121019,1.6104186736404864,3.711269294290663,19.999877995186363,25.4965990362844,16.747886984954953,43.06816285764796,6.606881964512918,55.547026869906816,22.823002377774056,0.4695082445114008,2.59375,141.36,4.0,2.0,1.0,14.7
6.598176470588235,1.4553731331748845,-0.4407857024221453,-0.0071778733719287,49.9120164663486,1.3286472400668776,6.007465187168909,14.706006012587316,0.2542071737623221,0.0,8.98550925925926,0.24,1.402081402756032,2.748940047005429,9.843390348640757,12.13273413692322,0.0,9.843390348640757,7.109797541277533,12.21632493611824,8.98550925925926,0.5042548357902157,2.4444444444444446,29.46,1.0,0.0,0.0,13.3
6.32495238095238,1.0650456378247104,-0.2582814214876012,-0.0009747853857324,44.75332666876268,1.086651344512991,6.007509084669672,14.706305643902004,0.4330127018922193,0.5424305555555555,8.304583333333333,0.0,1.2406705316766884,1.9657678078192216,9.843390348640757,0.0,0.0,9.843390348640757,13.213763929025836,23.921342134850228,8.304583333333333,0.3939797961587429,2.0,29.46,1.0,1.0,1.0,10.8
7.0185,1.65578472893617,4.333662168846611,0.005621930594267,41.51548970932474,3.679957414995741,7.014085215143323,13.302789218792364,0.7808231503592441,0.0,8.967516849332325,0.2833243389098758,1.9135006899214173,3.4815621344071017,10.423315998847038,6.06636706846161,11.884229846296638,23.07230972193699,5.316788604006331,16.059811203739763,11.541914997480474,0.4775405370390114,2.6,62.22,2.0,0.0,0.0,11.7
6.47346875,1.7877950514739598,-0.2908352773437499,-0.0012800022882008,54.42971737773568,1.2906549210083074,5.004055917678348,14.708165047828524,0.4070052813934197,0.0805246913580246,8.585400604686319,0.2198952879581152,1.5435644431995963,2.875,5.106527394840706,23.733674027155736,5.022633313741326,5.106527394840706,0.0,5.106527394840706,9.286511715797433,0.3916804544090825,2.2222222222222223,20.23,1.0,1.0,1.0,13.2
6.445125,1.703605056237417,-0.4049847407407407,-0.0009351940709447,61.73290155281231,1.065138357562221,3.206799682667792,20.353447253007,0.0,0.5034722222222223,0.0,0.0,1.5304930567574824,2.725480556997868,0.0,17.676959997066398,11.415205373848552,0.0,5.880003444970339,5.880003444970339,0.0,0.1221651373758362,2.2,0.0,0.0,0.0,0.0,2.9
6.216900000000001,0.9302102349352857,0.0689974444444442,0.0009506457672916,47.27171693342336,1.5795380854344712,5.08853970090294,15.57930519688172,0.0,0.0,0.0,0.0,1.4591479170272448,1.7924812503605778,0.0,0.0,6.923737199690624,0.0,0.0,0.0,7.319444444444445,0.1986584259265234,2.0,23.79,0.0,0.0,0.0,6.1
6.376892156862745,1.5751609047612043,-0.6718987500000013,-0.0017599406981033,51.76323351674906,1.441226122768325,6.007460577248752,14.706040527175135,2.287499509519926,4.335080941518531,11.151855158730156,0.3837209302325581,1.4083445441575106,3.6140591895934935,9.843390348640757,6.076020106833881,24.169665021138407,9.843390348640757,20.19931035310268,41.23156682888904,12.13080666834635,0.4967429396078586,3.0,45.59,1.0,1.0,1.0,11.97
