AATS1se,AATSC2c,AATSC1dv,AATSC0s,AATSC0are,AATSC0i,BCUTv-1l,BCUTi-1h,SsOH,AETA_alpha,ETA_shape_y,AETA_eta_RL,ETA_dEpsilon_D,IC0,PEOE_VSA6,PEOE_VSA8,SlogP_VSA2,VSA_EState3,SLogP,TopoPSA(NO),MaxAbsPartialCharge,FpDensityMorgan3,NHOHCount,MolLogP,sp_h
7.4017373846153856,-0.0005956232646397,-0.0322886989553656,0.092219523840629,0.0369780612244897,1.081888189124922,20.41286863799316,12.974722071413227,0.0,0.5428571428571429,0.0,0.4828427124746189,0.0,1.198117421130403,13.344558822616634,5.880003444970339,5.880003444970339,0.0,2.0253,0.0,0.126717152212131,2.2,0.0,2.0253,2.0
8.05097694736842,0.0021083751848899,0.1325175077611727,3.008866246147268,0.1684230709876543,1.6738750587320752,14.701030290336432,14.551221968808566,10.364462081128748,0.4724637681159421,0.312883435582822,0.4750242385307977,0.0477681159420289,1.8514815911054945,18.19910120538483,18.80796704598726,35.76837060344178,12.83147904069035,1.5809999999999995,99.6,0.5048615489047509,2.565217391304348,2.0,1.5809999999999995,13.6
7.329073999999999,-0.0007737932198267,0.375,0.359375,0.0224999999999999,1.3667281721122486,20.2687465669995,11.576698015020945,0.0,0.5,0.125,0.491481456572267,0.0,1.0,42.98679113274043,0.0,0.0,0.0,2.3296,0.0,0.0984700500401651,2.125,0.0,2.3296,0.0
7.836440984615385,0.0036288808891261,0.5139832380206991,3.4777729805859394,0.2169868886576482,1.6667291005652791,13.30411743187157,17.42477236374205,40.76908204449572,0.4672619047619049,0.234076433121019,0.4565525001129781,0.0689153439153438,1.6104186736404864,25.4965990362844,16.747886984954953,55.547026869906816,22.823002377774056,2.0127000000000006,141.36,0.4695082445114008,2.59375,4.0,2.0127000000000006,14.7
7.919961176470588,-0.0071778733719287,0.9031141868512113,1.5224913494809684,0.1594463667820068,1.3286472400668776,14.706006012587316,13.62788515593424,8.98550925925926,0.4629629629629629,0.24,0.4825039172334551,0.057037037037037,1.402081402756032,12.13273413692322,0.0,12.21632493611824,8.98550925925926,1.4008,29.46,0.5042548357902157,2.4444444444444446,1.0,1.4008,13.3
7.726861904761904,-0.0009747853857324,0.8095238095238095,1.2971332644628095,0.138181818181818,1.086651344512991,14.706305643902004,13.627022838356623,8.304583333333333,0.4583333333333333,0.0,0.4450825214724777,0.0657407407407407,1.2406705316766884,0.0,0.0,23.921342134850228,8.304583333333333,0.7938000000000001,29.46,0.3939797961587429,2.0,1.0,0.7938000000000001,10.8
8.205409866666667,0.005621930594267,0.5218787158145064,5.182917162108598,0.3514822829964328,3.679957414995741,13.302789218792364,17.430696689777353,8.967516849332325,0.4411904761904762,0.2833243389098758,0.4688014331675818,0.0621645021645019,1.9135006899214173,6.06636706846161,11.884229846296638,16.059811203739763,11.541914997480474,3.542200000000001,62.22,0.4775405370390114,2.6,2.0,3.542200000000001,11.7
7.783550374999999,-0.0012800022882008,-0.0894097222222223,1.4029836284007775,0.1063652343749999,1.2906549210083074,14.708165047828524,13.623189697211313,8.585400604686319,0.5052910052910052,0.2198952879581152,0.4806331669661653,0.056137566137566,1.5435644431995963,23.733674027155736,5.022633313741326,5.106527394840706,9.286511715797433,1.8323,20.23,0.3916804544090825,2.2222222222222223,1.0,1.8323,13.2
7.829532500000001,-0.0009351940709447,-0.1686861758878223,0.1508163653161874,0.0605999999999999,1.065138357562221,20.353447253007,12.97595243067399,0.0,0.5857142857142857,0.0,0.4828427124746189,0.0,1.5304930567574824,17.676959997066398,11.415205373848552,5.880003444970339,0.0,1.9777,0.0,0.1221651373758362,2.2,0.0,1.9777,2.9
7.5328272,0.0009506457672916,1.9111111111111108,3.145833333333333,0.0961249999999999,1.5795380854344712,15.57930519688172,14.56323420998604,0.0,0.4666666666666666,0.0,0.4714045207910317,0.0,1.4591479170272448,0.0,6.923737199690624,0.0,7.319444444444445,0.52988,23.79,0.1986584259265234,2.0,0.0,0.52988,6.1
7.654936862745099,-0.0017599406981033,0.8685661764705882,0.7692780671296297,0.0930498263888888,1.441226122768325,14.706040527175135,14.548157796401654,11.151855158730156,0.4777777777777778,0.3837209302325581,0.4877933290857001,0.0198888888888888,1.4083445441575106,6.076020106833881,24.169665021138407,41.23156682888904,12.13080666834635,3.1732000000000014,45.59,0.4967429396078586,3.0,1.0,3.1732000000000014,11.97
7.674363885714285,0.0016226687478943,1.3183673469387756,1.0551927437641726,0.0998991020408162,1.2921254103625348,14.702705277096731,14.548304343480536,0.0,0.4666666666666667,0.2602040816326531,0.4775050364430137,0.0,1.4089163218195078,0.0,39.26853843547545,67.04705412304213,0.0,0.6956,26.790000000000006,0.3252113035141319,2.071428571428572,0.0,0.6956,9.3
7.305580444444445,-0.000525529904054,0.6975308641975306,0.2133916323731138,0.0222222222222222,1.3498549848022208,20.27358550494769,11.571216518556485,0.0,0.5,0.125,0.491481456572267,0.0,0.9910760598382222,37.255572541998674,0.0,0.0,0.0,2.249000000000001,0.0,0.0622487416550616,2.125,0.0,2.249000000000001,0.0
7.797200645161291,0.0105241632532887,1.885535900104058,2.9981356226153326,0.1637338189386055,1.3412058043581256,14.701780231974244,14.54451747278036,0.0,0.4533333333333333,0.2205882352941176,0.4709143054782398,0.0713725490196077,1.6001908764824528,26.689117645233267,0.0,17.845473971041084,4.30124149659864,0.9389999999999998,75.27000000000001,0.3276318689524743,2.0,2.0,0.9389999999999998,7.9
8.081472,0.0045436253181025,0.3447224027146052,3.070470274157903,0.1686823302469135,1.7634914869462113,14.701036066725033,14.551225413881085,10.243509070294785,0.4869565217391304,0.3482142857142857,0.4704088841880739,0.0486956521739129,1.9431590918088644,12.13273413692322,23.685114239688563,35.644435820455215,13.186689526119087,2.10752,99.6,0.492939382690537,2.6956521739130435,2.0,2.10752,5.0
7.841843733333333,0.0019359224854241,1.8911111111111107,2.3024691358024696,0.1752888888888888,1.316993492209528,14.69976974157679,13.644905873003465,0.0,0.4583333333333332,0.2727272727272727,0.4813692039129874,0.0,1.4294732983598406,12.13273413692322,0.0,25.152374504929536,0.0,2.04,52.60000000000001,0.462372421938292,1.625,0.0,2.04,4.5
7.860713866666667,0.0056916016160494,0.2933333333333332,3.123950617283952,0.1691555555555555,1.366403275569981,14.701444692134274,13.64253728102932,8.384814814814815,0.4629629629629629,0.24,0.4782811614044789,0.057037037037037,1.4294732983598406,18.19910120538483,0.0,11.075832682792557,8.384814814814815,1.3848,37.3,0.4776392505801173,2.111111111111111,1.0,1.3848,9.9
