AATS3se,AATSC0pe,GATS1s,BCUTdv-1h,BCUTd-1l,BCUTv-1l,IC0,SLogP,MaxPartialCharge,sp_p
7.584745655172414,0.1385869822485206,0.4852941176470589,6.021909023238784,0.9780098661240152,14.70271391386832,1.573402452417767,-0.1036,0.219562477810732,17.4
6.969118962962964,0.0266559999999999,1.739690721649484,2.2055538587788366,0.987143610207569,20.38352228240742,0.9043814577244936,6.487600000000007,-0.0533059727891253,0.0
7.936263875000002,0.1303893333333332,0.7407519797261809,6.022003294489023,0.9728427932084336,14.70144080492086,1.7283333718146277,4.364100000000001,0.3073958769244231,12.9
7.099266745098039,0.0297743055555554,1.2790937178166837,4.056469079056207,0.9871992579593436,20.267872953658674,0.9798687566511528,2.811400000000001,-0.0307437476477495,0.0
6.985893555555556,0.025432525951557,2.158376963350785,3.021852894878086,0.986400585850396,20.38362667181952,0.8739810481273578,2.0524,-0.0473949256098791,0.0
9.965174833333334,0.567760997732426,0.8017901687454146,7.013742579986264,0.9871399728182498,13.301461778480368,1.7723388509380995,2.642200000000001,0.4228359942991087,4.4
7.609429777777779,0.1106694411414981,0.927913778272218,6.008161452402689,0.9841779442390726,14.705685651891669,1.5709702181464678,0.7792999999999999,0.28482484645812,8.6
8.686656,0.2102231404958677,0.8638323509828535,6.017505958437229,0.9655642673231968,14.7021579962798,1.6858157091530304,-0.3391999999999999,0.1441041774452434,19.4
7.58928,0.1283893333333332,0.8600866059429595,5.129436932042915,0.9871048216340088,14.696715135403185,1.471602261409798,1.2465,0.0536800302237673,4.9
7.305842666666666,0.0616994082840236,0.7644874573651226,5.0226570665702885,0.9939310004400856,15.58923770139086,1.2957378005380122,1.8483,0.0360296665169894,6.6000000000000005
7.8526497391304355,0.119778698224852,1.0392814568929158,5.012266284741966,0.9929205024247652,14.70816439725592,1.6143308351592656,2.1547,0.1151541535790085,4.9
7.393147333333334,0.0693839999999999,0.5777115169586284,5.0890655123039314,0.9111136571468248,15.579306071019897,1.3609640474436813,1.08608,0.0937374695299826,15.1
7.897702571428573,0.1979459876543209,0.6414504532666457,6.034110376000333,0.9779173888846084,14.70037924497114,1.4152689500270954,1.1794,0.5077358221025684,3.1
8.079334640776699,0.2013141902428157,0.6134515003588545,7.004750420303903,0.9723740200071186,13.30315461888754,1.5308217706656586,2.937600000000001,0.3025656893771185,4.3
7.568971533333334,0.3558562358276642,0.5493386475122636,7.014063350930535,0.9899165296037956,13.30279784646913,1.4180260055608094,3.1290000000000013,0.3913174177570497,0.0
8.05651048888889,0.2003576388888888,1.0841584158415842,6.006171323563489,0.987143609141766,14.705859309962598,1.384431504340598,-0.9958000000000002,0.0701141763625367,12.5
8.958273696969696,0.2737027499999999,0.7576604735148811,7.00634653977397,0.9714655262697,14.64065934653919,1.8394910703001344,-1.0200999999999996,0.2944067977972742,14.6
7.3335535,0.0829229024943309,1.182810810810811,5.006059589853813,0.9871887527804406,14.708165293605068,1.115520093581932,1.4133,0.0514102357095883,3.3
8.115313924050632,0.152079861111111,0.7815681440090039,6.022512830552194,0.9714083318974048,14.701030290336432,1.8514815911054945,1.5809999999999995,0.2774884116635725,7.1000000000000005
7.1013150000000005,0.0476231404958677,1.6451612903225803,4.009992864537857,0.9871447154965188,15.59451908845681,1.090652803252992,1.396,-0.0051551415481564,1.4
7.539358000000001,0.1623289256198346,1.298994974874372,5.004035885933022,0.9860010787499066,14.708164850266405,1.4911148500551858,-1.0626000000000002,0.0553245806721056,15.5
8.187522285714286,0.1778489795918366,0.6340909090909089,6.028179466518401,0.9728915040379792,14.701188065335892,1.3787834934861751,0.5860000000000001,0.3022073008453582,4.7
7.954224000000001,0.1910899408284022,1.1839334596757212,5.006688190537471,0.9864005858503968,14.707168332986628,1.3346791410515946,-0.6405000000000001,0.0742386440636602,9.4
7.990314000000001,0.2061005917159763,0.5574937027707808,7.004110186272206,0.9726463592916924,14.651598265187747,1.6691803368667308,0.6715,0.207175912192633,12.1
,0.0002,1.5,4.026260986472781,0.9193801758673176,20.556754817422203,0.9182958340544896,1.0181,0.0296530192294052,0.0
7.307315529411765,0.064388429752066,0.7,5.022414266219074,1.7009999999999978,15.58950963690946,1.3485878960124222,1.0816,0.0267287682952611,8.8
14.630625,0.36291875,1.0143253363851414,7.011476218215905,0.9867651470618468,13.301477458180994,1.5,2.6495999999999995,0.3983173063681832,1.8
6.954663764705883,0.0272222222222221,1.4166666666666663,2.203000000000003,1.8009999999999986,20.38052627611552,0.9182958340544896,2.3406,-0.0533059727891157,0.0
7.176915304347826,0.0303719008264462,0.9440869565217392,4.141027981471623,1.7338116104311123,20.257336449488108,0.9940302114769564,3.353600000000001,-0.0184042560761494,1.0
,0.300944,0.8493830732521237,7.009058590354968,0.9869366140699168,13.30346226135212,1.521928094887362,2.0143,0.4008127222818907,2.0
6.957057530864199,0.0263183593749999,1.826086956521739,2.1930946163953013,0.987143609141766,20.387287012585965,0.8960382325345574,4.147000000000004,-0.0533061464398628,0.0
8.86486008888889,0.284022222222222,1.0304387990762125,6.024507937156645,0.9714667291395962,14.699772380345744,1.575114591410657,-1.2484999999999995,0.3364194912829884,13.5
8.065876138888889,0.1298763787721124,0.7722939863898615,6.021932242607576,0.9778542418538084,14.702528724209309,1.798627281902959,3.101300000000001,0.2757135689079535,15.6
7.652923894736841,0.1380689999999999,0.5834323040380047,6.02807146915134,0.972892764674697,14.701469949877795,1.295461844238322,1.3496,0.3021228665755719,3.7
7.342712266666667,0.0950816608996539,0.445420075833167,6.021877368136124,0.9780089820220804,14.702720127196832,1.221047785179718,1.5196,0.132411327598581,6.3
6.89675037037037,0.0249999999999999,2.0192307692307687,2.111099009988425,0.9860010787499066,20.40931307717743,0.863120568566631,1.8064,-0.0564343704175863,0.0
7.815981000000001,0.1925555555555554,0.5038167938931297,6.0280728525390845,0.9780098661240152,14.701470871670285,1.4591479170272448,0.3234,0.3054098413055002,16.6
7.812616740740741,0.1640187499999999,1.0841121495327102,6.005002262733523,0.9871324231766964,14.706306164128431,1.2987949406953985,0.0152,0.0697051984967967,9.2
7.450004734693877,0.1019262222222221,0.9979414975889368,5.012823609460968,0.9927405221161244,14.70716809832529,1.272905595320056,2.5800000000000005,0.1153706182642206,3.8
7.884626615384615,0.1576408304498269,0.574166206007002,6.028098457903735,0.9777044891151856,14.701396064723612,1.6578764348499595,0.8681999999999999,0.3389216292564587,4.4
,0.1529439999999999,1.715290505865103,2.016663122954514,0.9773363066878588,20.57105291357523,1.9219280948873625,1.5776,0.0777631430150728,5.7
8.662466483870968,0.2513562469135801,1.1946638378664185,6.01612272884455,0.9872001843136988,14.704233338027308,1.5100576869144593,-5.395599999999993,0.2235503336827939,7.5
7.56211696969697,0.1283893333333332,0.9366197183098588,6.005001955824238,1.8009999999999986,14.706820665292332,1.471602261409798,-0.3938000000000001,0.0591080722455809,4.9
7.289182742857144,0.0954177335640137,0.5500494926998268,6.030293478760413,0.9771860896820764,14.699769834052528,1.1965094976219794,6.354200000000008,0.3052777469823277,2.0
7.6612721212121215,0.1640187499999999,1.1472868217054264,5.006543971577491,0.9872142771136608,14.707203038431036,1.2987949406953985,-0.2503999999999999,0.053349575080525,10.0
8.316115027027028,0.1962331065759636,0.7295273086978029,6.0291409742799225,0.9714977609541152,14.69977176788666,1.509968612636817,1.3101,0.3390037868773102,4.7
7.439896765027322,0.1085036033057851,0.6936826194413221,6.023129077987096,0.9771486630134444,14.701789462593297,1.2823527363135774,2.6667000000000005,0.161297577647385,4.6
,0.3769600000000001,1.2163333664863991,7.014054751311169,0.9869366140699168,13.30279982107542,1.3709505944546687,1.9011,0.4478758800602103,2.5
7.983538133333333,0.1250419659735348,0.6424983176575534,6.02197489456326,0.9727857785387102,14.70250166805949,1.264672679395722,1.3905,0.1321906669711851,6.0
7.693446335353534,0.1178377863390253,0.7437951226169889,6.02974570282508,0.977223392682684,14.701777674801534,1.469742342979942,6.630200000000022,0.2476879842010123,3.25
,0.059536,2.5,4.014965119483299,0.9869366140699168,20.55402935148893,0.7219280948873623,2.5529,0.2656852112875352,0.0
7.862592999999999,0.2301421487603305,0.6001741683544948,6.028068568445091,0.9729107674475794,14.701470888125671,1.789929075309999,1.3817000000000002,0.403247386893025,10.0
7.647972291666668,0.0856469374999999,0.5124663632217122,6.021984800173443,0.977998882239193,14.702710372667886,1.5169908184702647,3.934000000000003,0.2481866729616205,12.6
,0.2570187499999999,0.5,6.010994778710278,0.79,14.70272287198206,1.5,-0.1849,0.1063822536585417,18.3
7.452829244444444,0.091036111111111,0.6278470025054238,6.02313932513468,0.9726487012721674,14.701789235346563,1.2326602568158205,3.838400000000002,0.1613453202483019,4.2
8.048840779220779,0.174203443877551,0.8761925328968989,6.024495719583381,0.9724156092742328,14.701781242842976,1.626165714426742,-0.2143999999999983,0.2554508355022695,8.53
8.376533333333334,0.1663226666666666,0.5448494453248812,6.023119140098592,0.9715945298958156,14.701791524496365,1.3995812306460644,0.5545,0.1366720688163241,9.0
7.70014041025641,0.1332033531638723,0.7241969479296088,6.0284256833006165,0.9779535569658458,14.70103800465114,1.4791593086646624,0.9180999999999996,0.3155498818388703,4.9
7.993791,0.1925555555555554,0.8997650743931089,6.022028806167317,0.970208291671986,14.701445461935451,1.4591479170272448,0.6471,0.3301633832338257,2.8
7.780450171428572,0.1117584487534625,1.0681546383448068,5.012274563422987,0.9923745281312962,14.708164040279591,1.4832261969709113,2.662440000000001,0.1157099080579666,5.7
7.995106212765958,0.1643359374999999,0.7934962033674482,6.028124175117527,0.9779153699350566,14.701231896487508,1.6125474873813834,0.6192,0.3392923326075714,8.5
7.136807851851853,0.0304888888888888,1.1170212765957444,4.04803503328401,0.9938538479446204,20.273157093326606,0.9967916319816366,1.99502,-0.0397745263236275,1.4
7.326442823529412,0.051271972318339,0.7485107485107483,5.022505502884853,1.7457761940988596,15.589508929651656,1.2532975784630431,2.2348,0.0345833627607427,6.6000000000000005
8.005157925925927,0.1694328888888888,0.7721979969031497,6.022031455473514,0.9729561045512533,14.701444489778437,1.6894822670191825,2.0382,0.3351799931332665,5.9
7.656013185185185,0.1541582222222221,0.771261460638634,6.022030932260362,0.9730201423535274,14.701444692134274,1.4294732983598406,1.3848,0.3351782346710392,10.1
9.239184,0.2146816326530611,0.557510057530763,6.021871805520604,0.9680684490343208,14.702720303786284,1.8423709931771088,0.7717,0.2180372606558566,10.6
7.811463120000001,0.1618373263888888,0.7974683544303798,6.02809123615128,0.9776694628420762,14.701212214725295,1.3470732979972746,0.7104999999999999,0.3341577746610871,6.5
7.854922294117648,0.1550103806228373,0.6481863149216816,6.028296509088439,0.9728861173216248,14.701004064230732,1.3328204045850196,1.3828,0.3022073009159102,4.1
7.375809818181819,0.0960635445362717,0.7588023952095809,6.022011086714493,0.9727305942764922,14.701443117828848,1.251534532637368,3.073200000000001,0.3101853515323108,7.7
7.893812205128204,0.1172955017301037,0.7615577901585915,6.021996859008636,0.977830403456364,14.702528589828315,1.6725888313728632,2.4722,0.2780564602518028,9.8
7.5429136923076925,0.0965058593749999,0.8712386284114766,6.007450417149755,0.9879882510263543,14.70646331742944,1.271782221599798,1.6952,0.1183577151370223,4.1
7.512896380952381,0.0730249999999999,0.9565610206529908,4.04777533665955,0.9938538479446204,20.27959696450236,1.3250112108241772,2.34,0.0405484408941986,4.3
7.845601,0.0980187499999999,1.975918417496008,2.1066729358411225,0.9860010787499066,20.477560293517524,1.5,1.7762,0.0128585978287116,6.8
7.920444888888889,0.1298512396694214,1.1563962170233948,6.007509084669672,0.9871345365608584,14.706305643902004,1.2406705316766884,0.7938000000000001,0.0704337448422928,6.1
7.502232666666667,0.0994589843749999,0.5412208936438011,6.021875322296591,0.9729107674475796,14.70271996055699,1.198192411043098,1.3755,0.1293295322706002,7.1
7.657300769230769,0.1778489795918365,0.7711199999999997,6.02199554532429,0.9729107674475794,14.70144551859185,1.3787834934861751,0.8711,0.3028289365794988,4.1
7.130086666666666,0.091857098765432,1.0770142180094786,5.00403630764662,0.9871324231766964,14.708165484873923,1.134969974603941,1.1689,0.0430522334535721,5.9
7.535040272727273,0.1197455782312924,0.7324583592777084,6.022033913948963,0.9730179262537652,14.701443654060334,1.3421389558735095,2.538000000000001,0.3358157698776765,3.2
7.474240696969697,0.0826982399999999,1.087709852577256,6.00755197606573,0.9893434025596736,14.706304515999822,1.2850542120815005,3.472000000000002,0.1224060145891712,2.4
8.200389126760564,0.2021038085937499,0.7328204258112899,7.004118152685544,0.9726153543128684,14.65153807925915,1.978658178496845,0.9089999999999998,0.2689451330242998,9.5
7.949771860465116,0.1394889946460439,0.6604760957775593,6.023451514583238,0.9726065675610858,14.700619213546265,1.632902669119837,3.9273200000000026,0.3074078016334054,5.1000000000000005
8.005157925925927,0.1694328888888888,0.7721979969031498,6.022031471108339,0.9729548688666102,14.70144448976226,1.6894822670191825,2.0382,0.3352322207939984,5.9
7.61106685106383,0.0937909999999999,1.0776193965917655,6.007552406486195,0.9886050101646926,14.706304567609584,1.365961447928513,2.577500000000001,0.1267586916535054,7.9
7.920711016393442,0.1725759999999999,0.5434896810506566,6.024516149091572,0.9772910155603528,14.70178023197424,1.692878689342031,0.1587999999999999,0.327631866616471,8.5
7.786721230769231,0.1270630385487527,0.8720858517330699,6.008215735382695,1.7341935065154086,14.705887126287047,1.3566695198333112,1.4641999999999995,0.1189374757667474,4.3
,0.160144,0.5933852140077821,3.0162310567101738,0.9839941003120974,20.5603297562136,1.3709505944546687,1.9864,0.1801066354777967,3.1
7.943489272727273,0.1663226666666666,0.6805033999797014,6.028086911029115,0.9571468522790476,14.70147056810017,1.3995812306460644,0.7354999999999999,0.3296277829557422,7.1
8.151663333333333,0.2312565096952908,0.9203768013281268,6.023501125472805,0.9715899413557834,14.701263358622214,1.657439042450237,0.3042000000000001,0.3993316830661476,14.7
7.641868133333334,0.1423077288941735,1.0303030303030305,6.006169927433775,0.9871436103128648,14.705859666118396,1.2782038389853276,0.812,0.0701120567359223,7.0
7.03318909090909,0.0551249999999999,1.63668430335097,3.0121020596974453,0.9872569003884856,15.59610239659687,1.1216407621868585,0.7452000000000001,-0.0077376425064202,4.5
7.467517799999999,0.0857407407407406,1.1267199631024674,5.006104164253891,0.9876219188858903,14.708163627600172,1.3540489879782314,1.3279,0.0939653009075289,3.4
7.661340676923076,0.1382314035818408,0.6166821785958828,7.00405730728046,0.9779227097119008,13.304120702346324,1.5681671733465294,4.425600000000004,0.1624247525177971,9.0
7.253617647058824,0.1298512396694214,1.0669087136929465,5.005114095439486,0.9871435010114092,14.707202811627315,1.2406705316766884,0.5313999999999999,0.0430524188901144,8.4
7.383381538461539,0.0887085872576176,0.5382016632016632,6.021875641556985,0.9728920414825796,14.702719807466291,1.167436723286701,1.7656,0.1293397726031704,6.1
7.680522202898551,0.1665702393340269,0.6427679907830469,7.004058686364792,0.972815102670407,13.304121960001943,1.447451946839715,3.6808000000000014,0.3101871484941594,2.2
7.302695866666666,0.0965058593749999,1.0438935637934954,5.004054821512472,0.9879882510263543,14.708165167685634,1.271782221599798,1.1789,0.0681369397217478,6.3
7.283889913043478,0.0561905325443786,0.3935018050541516,5.089076153500582,0.911348421146835,15.579305598080122,1.2957378005380122,1.55828,0.0991088368244062,9.0
6.941980740740741,0.0259357277882797,1.8990825688073385,2.177191169072612,0.9871447154965188,20.39268621861541,0.8865408928220899,2.976700000000002,-0.0533260917522132,0.0
7.289803768421055,0.0887085872576177,0.9917582417582412,6.007310769506662,0.98714361020757,14.705850280889855,1.167436723286701,6.066000000000007,0.0701143936010867,3.1
7.320466162162162,0.0707420165289255,0.7214294462824526,6.021894691709052,0.9728475856827372,14.7025584194831,1.1588385157364056,4.515300000000004,0.1329601823800938,3.2
8.17307,0.1569666666666666,0.5257538994800693,6.023837127408675,0.9772509300420728,14.70177584599697,1.7841591278514215,-1.0293,0.3317034326359889,13.7
7.958920740740742,0.1778489795918365,0.8357142857142857,6.0062256201318895,1.8009999999999986,14.705831898216625,1.3787834934861751,0.0332,0.0701143954655702,1.8
7.249341666666666,0.0751333333333332,0.3974025974025975,5.08856489080741,0.9109049655435654,15.579306338280608,1.3516441151533922,0.91998,0.0618342405908647,14.3
7.8957111666666675,0.1184201599999999,1.1664074650077765,6.007971111570198,0.9871404897602478,14.705666173331927,1.2177968115985955,1.4479,0.0706930495695963,5.1
7.189619966101695,0.0765638888888888,0.6512702078521939,6.028120837330135,0.9721048524732196,14.701467522858968,1.1431558784658322,5.026600000000005,0.3326028121928495,2.2
