ETA_psi_1,MINtsC,GATS5p,MATS2pe,GATS5dv,AXp-3d,fr_Ar_NH,SPS,GATS2c,GATS5m,AATS6v,EState_VSA9,BalabanJ,AATS5se,GATS5c,GATS6i,GATS3d,AATS0p,BCUTare-1h,ATSC0c,BCUTare-1l,RotRatio,Mp,BCUTi-1h,MDEC-33,MATS2dv,AATS6p,AETA_beta_ns_d,C2SP3,MATS1v,NsssSiH,GATS5d,ETA_epsilon_5,AATS6i,ETA_dEpsilon_D,AETA_beta_ns,AATS1v,IC2,nRot,GATS2dv,AATS4are,MATS2i,GATS6are,GATS2Z,BCUTi-1l,ETA_dAlpha_B,GATS1p,VSA_EState3,AATS3are,AATS0v,MATS5c,GATS5Z,GATS5v,AATS8v,IC3,SlogP_VSA1,EState_VSA4,GATS1c,AATS3d,BCUT2D_MRLOW,SssCH2,VSA_EState5,AATS5v,GATS1se,AATSC0dv,BCUTs-1l,BCUTv-1l,ETA_epsilon_4,GATS8c,Td5
0.653061224489796,2.7425284326922665,0.9537463084861254,0.0603481585336209,0.9258182652242056,0.1756816120908393,0.0,14.125,1.295374483503543,0.918886801528674,180.21993725835705,22.320425698840616,1.1448539036072205,7.242709808580858,0.7950187344432578,1.078614199726447,1.4185247629083246,1.638665047658636,3.522259191468642,1.0175033690210908,2.1564893759798225,0.1111111111111111,0.7073742514970058,14.544527595787152,10.327383806890046,-0.0160980027646693,1.3822108409298386,0.0,0.0,0.0150213786627935,0.0,1.0495658796648897,0.748611111111111,154.46276686100936,0.0,0.7083333333333334,280.4381768817752,4.296444544306548,6.0,1.164147004147004,5.793283687943263,0.2259744914074302,0.9046067120465592,0.8567608276452242,10.917059892737802,0.0111111111111111,0.977952919278958,0.0,5.967059360730594,236.33526539295235,-0.0177211972785141,0.9171264484187864,0.9489405627332472,173.23587525718924,5.163532754804253,19.27354536930105,47.09021201115407,1.446096367252606,3.5433789954337898,0.2887351149973817,2.503685621100221,7.360047440662061,168.6798605044914,0.8807667296831413,3.3445247933884303,1.1740287155876956,14.705883804163202,0.4708994708994691,0.8434915085560218,371.0
0.8550396375990946,2.628765418065261,0.9309063780843444,0.8540416163168848,1.51661529401008,0.1868426142546267,0.0,12.69767441860465,1.156544461063605,1.1803560161202922,155.5126311522414,33.422435283432776,2.0431127868654606,7.498481511111112,1.7392796927434424,1.1003139896680998,1.200889491934268,3.3303192541916182,3.5262462864985573,1.58370482399515,1.6873350036222292,0.2272727272727272,0.8161372401264884,13.6290865338336,0.5867267035153305,0.4601404583873107,1.749326726130186,0.0,0.0,0.1215945184546078,0.0,0.905251520176893,0.6844961240310072,159.1816025224352,0.0,0.4651162790697674,340.34750471321667,3.1850346944036256,10.0,0.7838933084161387,5.326235497835498,-0.0960924517136099,0.5439906737486384,1.5485647552918524,8.13663827941721,0.0,1.7845444623123108,0.0,6.169090909090909,281.94878982404566,-0.2788987512210509,1.161128723138252,1.0791338100747967,153.35445626029684,3.736255481212183,0.0,22.253805966787983,2.189479703889857,2.707070707070707,0.2831824475653223,0.0,11.769651929976815,203.60294205278225,2.042643278232521,3.3196612848172,0.2741416004986572,14.708005848678829,0.4413105413105396,0.6826000822724896,489.0
0.7715515114972458,2.603767764493408,1.77686143629977,0.1774348033827111,1.0576858936068927,0.2035747092736874,0.0,9.755182926829267,1.1026683613327526,1.2540704590240477,252.64118228028389,14.741444972760537,2.1521738507964394,7.132333135933954,1.018662506831961,1.2603732402699896,0.9928703716799616,2.4739234446808696,2.938418956128213,0.4782829676373091,1.7312668780374665,0.0487659574468085,0.8115846163535,11.919618409006594,1.0830833773518274,0.1016353991142051,2.1162903914741946,0.0024390243902439,0.0,0.108313179475928,0.0,1.403786169925446,0.685045731707317,141.6198948919182,0.0,0.8753048780487804,337.3047474107556,3.9236399221561697,2.1,0.8347154902307758,5.696815191146882,-0.0901020819879429,1.3553027561446578,1.2470017313437427,8.416036469343425,0.0029268292682926,1.275318816554511,0.0,5.764620169087768,292.3045183054432,0.2438032558979954,1.29715207970325,1.159778788875267,190.80075257790253,4.641226129052723,3.854709073860211,21.988389262449378,1.5547548421149129,3.1422952963706856,1.44937208589906,0.0,10.670210968001776,254.0277750070645,1.6166931005153746,3.050585414189457,0.3899008005894996,19.67725884951497,0.4382800963081865,0.583030190633208,601.9
0.5270170739872774,2.950168814597068,0.9259765848935548,0.3525704152862475,1.5212115629143466,0.1600643852378559,0.0,14.691358024691358,0.7482960183455982,1.3488600591591966,247.91364880735296,0.0,0.7996444703864186,8.378659374149661,0.9754799890673944,1.236234954225334,1.3357516362503026,1.8097857040132432,4.128459634297063,2.1690887813595303,2.144633713583384,0.0652173913043478,0.7518573124022226,17.433884337113575,37.14679778981001,0.179866094127542,1.6047085741903555,0.0,0.0,0.0156475851779128,0.0,0.9854870022254838,0.8780129335684902,155.77553000385186,0.0,0.7901234567901234,322.2224223950297,3.855440480071643,6.0,0.5132548644090394,7.074053872053873,0.2635390773769273,1.3300615313492157,0.6029873025470486,10.904990104950018,0.0372721928277485,0.8279854011907604,0.0,6.609223880597016,282.7092259984699,0.0963907590026751,1.3468525359980414,0.9391857103066796,235.810654231902,5.0994702313283256,19.599638923401912,9.799819461700956,1.62714114675196,4.164179104477612,-0.2882498054218805,0.0,4.234237371497259,237.81528288320487,0.5310835599306096,4.387306225144065,1.0870544537428757,13.299891492874131,0.5803535785571704,1.1870337040178436,527.4
0.8165137614678902,2.6317864247789906,1.2135703018227917,0.5818615847443905,1.1166192905621244,0.1988894167094791,0.0,10.444444444444445,1.270646603854047,1.1923428458827954,181.64347552490665,16.96184688967897,2.1627673984801663,7.164588862745097,0.8574728714038837,0.85982901822255,0.96078431372549,2.8269405695240417,3.5116578483022565,0.4819916654418997,1.685672861618047,0.0714285714285714,0.8140223145545643,13.621739948325008,1.032989831192456,0.2969570126293984,1.6877028562260965,0.0,0.0,0.1169215584867406,0.0,1.0346907993966816,0.6728395061728392,155.63904753653873,0.0,0.7407407407407407,338.5161354893737,3.512270048020232,2.0,0.7888953017238868,5.349962616822429,-0.1444050699726459,1.2684325980843862,1.5301636492627917,8.137869291562353,0.0,1.5635329368859594,0.0,5.897647058823529,287.2313721020622,0.1605417265855648,1.190180520392817,1.2350662623424549,196.6781552156569,4.002065966387578,0.0,22.253805966787983,1.86998924964466,2.843137254901961,0.5761837072759819,0.0,11.691860460516049,227.9811420455959,1.949013172751224,3.2013101536911064,0.2753031161055814,14.70939337679039,0.4307359307359309,0.8174995388653737,446.0
0.7508896797153028,2.6382367760005745,1.260171543192973,0.2832215280311914,1.1104264587871144,0.2002790042277123,0.0,9.6,0.9822525476655174,1.1902334900953722,167.93253607950783,12.846699791240518,2.030995928630225,7.225343368421052,1.318524262898373,0.9319324076425636,1.102340772999456,2.4312779577106665,3.10632712280022,0.5417089845222273,1.7098983697780474,0.1904761904761904,0.7782549567531605,14.541382250854456,1.4708413767164403,0.0227183782864958,1.474468225726641,0.05,0.0,-0.0157157411519237,1.0,0.9927513394264104,0.6499999999999998,158.20667958010205,0.0524999999999998,0.85,305.63825324920043,3.926733681937771,4.0,0.998667810425866,5.570625,-0.1882068111228581,0.9277110130032084,1.4414466730932276,8.14466499902421,0.0,1.6271652971843067,0.0,5.88387012987013,269.1279112600837,-0.0763548722354503,1.1977717111910795,1.1454692562926465,172.07444794846913,4.704511459715548,9.96471952820605,22.50167553276112,1.8722764498122484,2.8701298701298703,1.56464688240352,0.0,5.276473552001149,194.90031580924835,1.9682787912234456,2.9914266117969817,0.3659272531570405,15.595560696080245,0.4437500000000003,0.6275786860764897,632.4
0.6213235294117636,3.08343253094126,0.971443772668665,0.1171405365496104,1.1294054054054052,0.1740629959224716,0.0,12.514285714285714,0.7780625188713216,1.0704202162319716,233.5379560408145,0.0,0.6413112864943612,7.696567424,1.177460799526966,0.9955797149257576,1.1989309455182138,1.8683448342775573,3.5588282151407347,1.7792289321899737,2.144633712545441,0.1,0.7670598917549516,14.54601169572167,0.0,0.0366627497062279,1.6552521151144193,0.0,0.0,0.0329703102670139,0.0,0.9541131773645272,0.7771428571428586,148.72435852871283,0.0,0.9285714285714286,319.6722243403448,3.719735039187578,12.0,0.7194477085781434,6.251093023255813,-0.0652105138789868,0.9795240621706084,0.7627883877375954,10.90499010489384,0.0171428571428571,0.7797118234205143,0.0,6.152585365853658,279.8064252628806,-0.086570684853301,1.0771131879543094,0.9725164776625554,235.1615981219581,5.209867121904035,14.699729192551434,64.7707926178244,1.420059306777098,3.804878048780488,0.0910013064018802,0.0,14.413612714489188,235.8016020490552,0.5133198200523897,3.5576923076923075,1.4259909664798651,14.70176420975983,0.5036585365853649,1.167933523342331,547.0
0.671370050068275,2.4887990599667864,0.7275150846485571,0.0721219814091452,0.7334838367889742,0.1927217275878202,0.0,11.020408163265309,1.3063890626323211,0.8736123536728423,150.25183077426675,31.79415160644072,1.245172858945875,7.18575077142857,0.5142352519083649,0.7533595972207435,1.517293132028135,1.8863256324016773,3.525251398069285,1.3987146554150327,1.6824003060895092,0.2307692307692307,0.7182853132444788,13.630228050392375,3.039545719135587,0.0068271289033759,1.231423770662071,0.0408163265306122,0.0,0.0649861414885049,0.0,0.6225465128930476,0.7472789115646257,161.69184999190875,0.0,0.6938775510204082,287.5441554375642,4.038843488387808,12.0,1.1608882789705983,5.700795275590551,0.0416453094060617,1.0832406441495273,1.1365527349908773,8.13748152867399,0.0,1.265616197440082,0.0,5.968235294117647,240.5681801943551,0.0435086261593263,0.8562853871511614,0.991427684992282,198.9032451143239,4.425940262581357,18.9474518152002,22.99804733313562,1.4309618074024386,3.107843137254902,0.3693099714608623,1.1370500886445245,14.424784037454655,159.96204841038997,0.9581826388184302,3.451902667688692,0.2762236144782043,14.705886471335765,0.4647869674185445,1.2964805756135704,422.0
0.7516214012419246,2.5938925309370875,1.6866217561822792,0.1796529607146727,1.0883404619316348,0.1986576154570757,0.0,10.310045662100457,1.054060641340452,1.243666363313277,251.86324729867653,13.794072382000529,2.007651162772036,7.215893157033249,1.0432530297425855,1.2314590023307324,1.0172339117084723,2.40824681527104,3.007010703860342,0.5683047136803594,1.7785136798471275,0.051047619047619,0.8072685034591014,12.211573140540771,0.962740779868291,0.1015902299895309,2.06567569619884,0.0013698630136986,0.0,0.09843740421722,0.0,1.3699985555237464,0.6982876712328767,142.59376939747267,0.0,0.8767123287671234,335.8421213537797,3.946190965675031,2.4000000000000004,0.8085963012582831,5.775116524520256,-0.0790980748052171,1.3544740900181511,1.1811390038891687,8.693927960951836,0.0052054794520547,1.220434261590248,0.0,5.826717423072965,291.6854411231739,0.2041249324104994,1.2833196514472864,1.1375270081994742,196.32640238053,4.730280165320883,4.867300375440393,21.72297255811077,1.5548051275945942,3.2742821858598337,1.298447223560146,0.0,9.50055602671787,252.82174068156075,1.4950895229201533,3.1211654116176697,0.5001138460085973,19.12442611178776,0.448564240790656,0.6269333052639523,613.0
0.6986518636003174,1.97019211388259,0.7177486532808794,0.1972612188092969,0.7935515515894819,0.1805901742448029,0.0,10.05,0.6931690646317361,0.8482669132801546,208.72889371772493,6.423349895620259,2.668404813207745,7.442641750000001,1.0050337661789566,1.253018428555835,1.4403782894736843,2.899852901720612,4.1125901373599225,0.7564502089815696,1.68540413544513,0.0952380952380952,0.8446730345760095,17.426458199102264,0.4999999999999999,0.0562896460757433,1.5688825168327671,0.0,0.0,0.1076532179954023,0.0,1.0310672514619883,0.7505952380952378,152.14867394864237,0.0,0.8,368.2427167899201,3.1242267635094376,2.0,0.7094737631700339,5.591666666666667,0.1890848293246119,0.8914766520907741,0.9434894592077244,8.138797266200768,0.0,1.408169690146396,1.6978703703703708,5.613396875000001,317.93936049110533,-0.0905795726093637,0.8455199628597959,0.9606239362125868,111.26096772495296,3.873235826376329,10.373451291374916,10.373451291374916,1.7454143609971515,3.5625,0.6875203414921272,0.0,1.97019211388259,254.9197229889012,0.9283867157686244,4.068370139129764,0.2756920613123346,13.304788427678696,0.4767040149393093,1.1089631156947564,595.0
0.7980456026058635,2.621413424399813,2.077100997110275,0.3825160751240636,1.171426687621775,0.2054513533503216,0.0,9.391304347826088,1.0435111913658934,1.4137232641439603,236.38411644655795,12.846699791240518,2.235649698099192,7.044598,1.0190797273091277,1.352849333515727,0.7845982142857143,2.539756576348307,2.8689823067126463,0.206861391180504,1.6824049625978066,0.0,0.8128157224013514,11.627416970868028,1.2034259748353635,0.1714343617471588,2.073090225770394,0.0,0.0,0.1252373999214866,0.0,1.7091517857142862,0.6673913043478258,142.32650605648703,0.0,0.8695652173913043,337.485990300962,3.5543823469564297,0.0,0.8036400529618828,5.516447368421052,-0.1409698265125167,1.4623082119214057,1.4735879601870734,8.137486896356956,0.0,1.3224052009813985,0.0,5.705897435897435,290.24515301708453,0.3546945919193527,1.4653190830235447,1.320783345122557,184.696825943792,4.169766962341044,0.0,22.253805966787983,1.5143671869486937,2.923076923076923,1.5996088276691496,0.0,11.642408607429005,271.9330405574505,1.740350975119645,3.016111882208748,0.2762324344875714,20.23009165096524,0.426119402985075,0.5133172094415608,640.0
0.6375176304654446,3.0853079110792923,0.9301015737740532,0.1560260831893742,1.2355601500928668,0.1647597541852799,0.0,12.96774193548387,0.7341455628125154,1.0809009669632816,246.13617364925733,0.0,1.3447932470145612,7.728394727272726,1.30438190430378,1.0659304299598973,1.1936225539166712,1.8968435124507603,3.546399764545112,0.460811533269683,2.144633736565029,0.0277777777777777,0.7740939208539446,14.543405798271152,14.722969651574854,0.0611693968955151,1.7233017440517682,0.0,0.0,0.0351696135581022,0.0,1.0332748802000136,0.7623655913978491,147.22544247697192,0.0,0.935483870967742,321.93261465362366,3.388496751523,1.0,0.7020369347812748,6.19779797979798,-0.0577525723725664,1.2041360016069305,0.764824680525088,10.904990143500566,0.0139784946236559,0.7470306811596263,0.0,6.096326923076924,282.6266335346867,-0.0319862824253258,1.091916006666477,0.9274231524864328,227.8887092504264,4.733028739174397,4.899909730850478,22.253805966787983,1.4650897373282965,3.875,0.0925920040482273,0.0,5.571725489635774,239.43365251916973,0.5214875261072514,3.4234404536862004,1.3773799462590997,14.701791915607098,0.4936936936936932,1.1688808005267617,587.0
0.5664728293563264,1.6404793398841018,1.028783767778903,0.4634450905377547,1.1092168194499803,0.2330774219639448,0.0,9.076923076923077,0.4550016292472626,0.5235244661072946,129.47249827010037,0.0,4.462926527141572,8.271688461538462,1.731991598415257,0.942140443339943,0.4510791366906475,3.662356496268105,4.114804396586751,1.1770019302136756,1.6822945276803385,0.0,0.8773639457926253,17.428505932192603,,0.6603481303287002,0.7522534077241381,0.0,0.0,0.0703871678517635,0.0,1.2775318206972883,0.9133699633699636,225.50868345137928,0.0,0.3076923076923077,418.1662695566907,2.589518302689536,0.0,0.2384375771033802,5.453000000000001,0.1587938890230573,2.63570001390838,1.5517718715393134,8.137474105272934,0.0,1.628711168127266,0.0,6.149826666666667,352.5585145149951,0.1864767666907498,0.4276982707215265,1.5805735992116887,177.04400568214788,2.589518302689536,0.0,0.0,1.9622499012043224,2.6,0.6862972070033736,0.0,3.2809586797682035,249.6051260154169,1.0112884750887248,7.128347183748845,0.2762349556491901,13.303334392146002,0.5953262786596123,0.0,485.0
