MINtsC,GATS5p,MATS2pe,AATS5se,AATS0p,Mp,C2SP3,MATS1v,GATS2dv,VSA_EState3,AATS0v,EState_VSA4,SssCH2,GATS1se,Td5
2.8547502379921164,0.9501296351461916,0.3757818388252901,8.398967948051949,1.7847953313990548,0.7439181937494872,0.0,0.0147543603391253,0.5023510342360233,0.0,281.9949367297018,36.39820241076966,0.0,0.557674809728184,537.0
2.6250024689780265,0.9616039366019556,0.8325320846365069,7.460546175438596,3.252263698657722,0.8158092928067914,0.0,0.1196540149178064,0.781768380643546,0.0,282.7679244177886,22.253805966787983,0.0,2.032168924248875,495.0
2.6570849287620697,1.202570367509464,0.1234694678605337,7.557241780104712,1.947785339432739,0.7565871314695449,0.0,0.0550657214233352,0.917484964557458,18.51134208180589,267.9231133073708,89.01522386715193,0.0,0.8319995295138921,466.0
2.3919080837131133,1.5174052433492538,-0.0987487872100254,7.476745546666668,2.760668735074,0.8592830032243208,0.0,0.1267156341113389,1.1019466533028883,4.54389163330579,314.4957793751441,21.50035427476891,0.0,1.0125609487491798,563.0
2.494800910644653,0.9026467781666776,0.1777582164725988,7.509669135678391,1.8313440646850072,0.7414083744918921,0.0,0.0374830250470317,0.8632326223855357,0.0,257.510545997568,22.253805966787983,0.0,0.5340248015519743,480.0
2.611900244127704,2.188905701265329,0.1309814028000268,7.005158370370371,2.6492327963301663,0.830590518962076,0.0,0.0183047367243244,0.9230542121246204,0.0,300.94101602930846,22.253805966787983,0.0,1.568687087148167,620.0
2.91706077365587,0.9592432440640192,0.4230155021814017,8.417674884848482,1.796879543021388,0.746675136294575,0.0,0.0177092372760401,0.4912016031457955,0.0,284.12718522677653,48.53093654769288,0.0,0.577570420488443,580.0
2.607492601760177,1.7859762839568891,0.1802807416813021,7.092161314406482,2.467037359439185,0.8096737924605336,0.0,0.1096155448508594,0.8429446748329237,0.0,290.6894465465339,24.213769859128178,0.0,1.617711677204099,594.7
2.654503104524488,2.079065838428886,0.1988194008691825,6.999877422222222,2.9561741941726924,0.8578519115614923,0.0,0.0148256079328095,0.8790711315538831,0.0,314.1707764936694,50.07106342527296,0.0,1.6921081664228397,715.0
2.658110985134795,0.8628914665281616,-0.0612010748493326,7.3884892941176465,1.6856636052592586,0.7203073015259807,0.0,-0.0098207227602222,1.1923480083857445,0.0,246.45367921862604,23.54510600557704,1.4119406651549506,0.8813087053804902,491.0
3.058666587989461,0.8959181949266718,0.1429064328488211,7.996493272727273,1.836890675074096,0.7607192047904191,0.0,0.0089954271493558,0.668892211706183,0.0,280.22363563057394,30.7265419067959,0.0,0.6359804524568927,555.0
2.5919242663662647,1.6785327404481445,0.1727702963594526,7.247632416004779,2.4021824983431075,0.8058470589144293,0.0,0.0960320263224993,0.8108426802922002,0.0,291.3463320420236,23.68293645045096,0.0,1.5098786646528488,589.0
2.658110985134795,0.8496869062233864,0.0266033983887263,7.225546345454544,1.5758705040103491,0.6909680339321356,3.0,0.0046453116231525,1.1530023056761676,8.632222222222222,225.65934378368505,66.3526768799321,6.248750944822373,0.9328881149716176,424.3
2.6437424519708275,0.9765196419072332,0.2197621878976711,7.6471495448275855,1.7860184168619588,0.7412961282913624,4.0,0.0488095279356765,0.736171733671332,2.346186534234179,264.8650273402131,44.52691801032051,0.0,0.4624563610183216,354.0
2.870077121671711,0.9098932683968451,0.3747434533875233,8.459149021739131,1.7679596588098128,0.739665480549692,0.0,0.0119907000405264,0.5008486727298005,0.0,280.5144515462443,59.497213347004966,0.0,0.5638312497110443,564.0
2.632229150919627,1.4066604034177437,0.4503861916771752,7.012494133333333,2.7753221943275204,0.8041081676646706,0.0,0.0405091405919404,0.6689088191330345,0.0,278.40227889797103,11.126902983393991,0.0,1.831747197723776,437.0
3.270164644046919,1.0233128067167951,-0.0320159313725492,6.937274228571428,3.141185060191632,0.8370985502678855,1.0,-0.1139142593840338,1.1451291406212474,1.4333341206853114,294.53973862676304,11.984273114623004,0.8859427752582514,1.6718306630194768,654.0
2.180011919070465,0.960852085944329,-0.0640260849979406,7.389937363636363,1.5856586153271846,0.6949177592184055,0.0,-0.0254198526281157,1.2267297342284855,0.0,232.3111477358987,23.54510600557704,1.8638758485615443,0.8847284976085277,339.0
2.666336814677747,0.948899062820948,0.0856169332827347,7.603115657142856,1.7247840320450083,0.7314692899914457,0.0,0.0037193475233855,0.8873599284457715,0.0,258.43388633420415,44.7554814995491,1.674868985465648,0.721190994624018,393.0
2.50092320427403,0.8822050937453725,0.1304343325745009,8.09770972631579,1.825367989352293,0.7583881994631426,0.0,-0.0011171016974263,0.6632860874204729,0.0,280.8526624359173,19.599638923401912,0.0,0.6685394606167401,520.3
2.651895080442378,1.2071684161624896,0.2028399762736733,7.5859403093922655,1.9870839651734904,0.7659285663966184,0.0,0.0531790573249483,0.7832890937035759,18.02631686505808,274.11499223224496,89.01522386715193,0.0,0.8330150475957508,466.0
2.620464350699744,1.0033465455400126,0.7972976225770734,7.405478752688174,3.1515833444183485,0.8153862882929793,0.0,0.1177385694442284,0.7811901047470469,0.0,283.82448932855874,22.253805966787983,0.0,2.017404287284914,497.0
2.6448363247364246,0.7022232875891415,-0.0613715552739891,7.292276324324323,1.970260062010761,0.7902238000190096,0.0,0.0243902439024382,0.8856760688396865,0.0,286.47675157465045,44.507611933575966,0.0,0.7217294900221727,654.0
3.3100502751017657,0.9820541869889624,0.1309040223860832,7.803459178082191,1.855632616834388,0.7644622120464952,0.0,0.0225191696302106,0.7035240658378636,6.699057005007987,280.00093170977783,52.27143876465509,0.0,0.6361033074592719,531.0
2.9380458520871366,0.8920055303350132,0.3525704152862475,8.42117613605442,1.8097857040132432,0.7518573124022225,0.0,0.0156475851779128,0.5110184597710915,0.0,282.7092259984699,21.93255359862417,0.0,0.5310835599306097,577.0
3.0568324046475275,0.8959181949266718,0.1429064328488208,7.996493272727272,1.836890675074096,0.7607192047904191,0.0,0.0089954271493558,0.668892211706183,0.0,280.22363563057394,30.7265419067959,0.0,0.6359804524568926,544.0
2.5074451980763586,0.9686237320189048,0.3269275305773811,8.12589710091743,1.6500016190779128,0.7081405189620759,0.0,-0.001489680881265,0.7477529164276149,0.0,254.3590632178816,36.39820241076966,0.0879556808813557,0.5828803840000598,494.0
2.6227625852385392,0.9452546944613808,0.2153185991098678,7.707321269521411,1.830482174871284,0.7495846992582,4.0,0.0417055177289434,0.728816061426926,0.2831045624605486,269.42983752176923,44.52691801032051,0.0,0.4690115265278616,347.0
2.657143171518118,1.207900395748218,0.7321486443269559,7.343757801324503,3.2484053669877646,0.8357993659739346,0.0,0.0866766411635458,0.7876068116528933,0.0,295.488035419813,44.507611933575966,0.0,1.9905167463075808,591.0
3.058666587989461,0.8959181949266718,0.1429064328488211,7.996493272727273,1.836890675074096,0.7607192047904191,0.0,0.0089954271493558,0.668892211706183,0.0,280.22363563057394,30.7265419067959,0.0,0.6359804524568927,555.0
2.621413424399813,2.077100997110275,0.3825160751240636,7.044598,2.539756576348307,0.8128157224013514,0.0,0.1252373999214866,0.8036400529618828,0.0,290.24515301708453,22.253805966787983,0.0,1.740350975119645,529.0
2.4296106399145723,1.0333680369472649,0.059787613406333,7.547364125,1.594614699359543,0.6956832848588539,0.0,-0.0170946642440053,1.1249484362825233,0.0,232.28310841606293,17.248535499851716,0.2750778743162396,0.8611981062640187,471.0
2.621413424399813,2.077100997110275,0.3825160751240636,7.044598,2.539756576348307,0.8128157224013514,0.0,0.1252373999214866,0.8036400529618828,0.0,290.24515301708453,22.253805966787983,0.0,1.740350975119645,547.0
3.1268852362603514,1.0342251541350338,0.1497384150453135,7.634914943999999,1.8663644415869447,0.7667748938486663,0.0,0.0342474388106417,0.6798849542468703,0.0,279.41789246224545,87.68814034545889,0.0,0.560576859098186,563.0
2.61524058489364,1.8743984768242328,0.1826570779169567,7.030407294117648,2.5459851619396003,0.8174953293413175,0.0,0.1204720996063007,0.8534912516388004,0.0,293.5769467353905,22.253805966787983,0.0,1.7220435049485563,639.0
2.458604456421744,0.9165619462172973,-0.1311318070359054,7.329362511627908,1.5531385779035949,0.6866722932513354,1.0,-0.025383341045572,1.293797103590956,0.0,227.1434246544545,17.98165451388004,1.8819718477636949,0.8829241282501963,601.0
2.7104364662202256,0.9591039520409268,-0.0626490010966459,7.386048975609756,1.7270319619395995,0.7310083033932135,0.0,0.0002931148565912,1.1818157699246523,0.0,253.6326770448827,69.34401797794206,2.495661099689033,0.8840705312974624,462.0
3.0244949191297072,0.9130603550078604,0.317667330711057,8.158571726829269,1.80535965766702,0.7503599780830494,0.0,0.0199518316119994,0.5812791618209586,0.0,277.6160208669129,20.926722445094946,0.0,0.5511499863622111,555.0
2.494800910644653,0.9026467781666776,0.1777582164725988,7.509669135678391,1.8313440646850072,0.7414083744918921,0.0,0.0374830250470317,0.8632326223855357,0.0,257.510545997568,22.253805966787983,0.0,0.5340248015519743,470.0
3.0692633622091146,0.9396549612205436,0.117053561781333,7.875814532019704,1.8303891344814471,0.7583473828812961,0.0,0.0173611624610894,0.7081820123905149,0.0,277.5641537711311,30.7265419067959,0.0,0.6248120710960869,470.0
2.4127968744646773,0.9512877856200778,-0.1051975712957346,7.369754375,1.6672683619396005,0.7151600000000002,0.0,-0.0395767132794437,1.214055448098001,0.0,248.78997098325803,0.0,0.4986569011596071,0.891485614258482,384.0
2.578143789783473,0.9395792266403452,0.1871322289349284,7.958293185185186,1.9657287259921503,0.7804393627838664,0.0,0.0122446820264803,0.7131306813253043,0.0,285.8833142347588,0.0,0.0,0.6170034547764386,524.0
2.716932560103736,0.9201882544646516,-0.0292933080289106,7.453056015686275,1.8517595051001383,0.7466514269333674,0.0,0.0164725608906222,1.1234395692329655,3.6895617476098224,258.24374811147175,68.12564951585854,2.291157273163317,0.8740852470863713,403.0
2.6568917236527403,0.8657235773101678,0.0245391654440194,7.686528304761905,1.6856475619395996,0.7214407717897541,0.0,0.0138297144923052,1.016574409874658,2.950214532374525,249.32902311918693,16.814289258077554,1.0671141975308642,0.7849659392698477,337.0
2.607912632132709,1.2135703018227912,0.5818615847443905,7.148470196078431,2.8269405695240417,0.8140223145545643,0.0,0.1169215584867412,0.7964507873212422,0.0,287.2313721020622,22.253805966787983,0.0,1.949013172751224,546.0
2.724215170528149,0.9577512107168612,0.0130031022914651,7.298458128440366,1.6616854368908691,0.7138574156035754,0.0,0.0044207356768318,1.1696061140505585,0.0,241.6668665873409,47.09021201115407,2.512547045204863,0.8842267443037678,458.0
3.477723420586361,1.811281655397019,-0.1434778751294428,7.1804543853211,2.42142983901301,0.8069642200135809,0.0,0.1181548145640007,1.019129229536894,4.6240752945945935,289.9403917512834,54.49973221610563,0.0,1.2257155790956749,625.0
2.4669821551337603,0.8938777801512021,-0.1073541760986241,7.4924970126582275,1.6164829020781433,0.7030948674080412,0.0,-0.0286176910796576,1.249810844892812,0.0,238.34683495294163,29.294617838860944,1.63513521631487,0.8866435690823208,372.0
2.598976244575307,2.077100997110275,0.3825160751240636,7.017196266666667,2.539756576348307,0.8128157224013514,0.0,0.1252373999214865,0.8140610638143463,0.0,290.24515301708453,22.253805966787983,0.0,1.740350975119645,612.0
3.068729050373046,0.9680996013918453,0.1556392451847377,7.72090867005076,1.795565284207406,0.749419493915395,0.0,0.0146193727933098,0.7174025374399565,0.0,271.1759430907037,41.85344489018989,0.0,0.646776832661268,547.5
2.621413424399813,2.077100997110275,0.3825160751240636,7.044598,2.539756576348307,0.8128157224013514,0.0,0.1252373999214866,0.8036400529618828,0.0,290.24515301708453,22.253805966787983,0.0,1.740350975119645,524.0
3.342665973796926,0.937561998364654,0.4968067163189112,6.910353528089888,2.6722159896972606,0.7609557146576414,0.0,0.2212639747148438,0.5873551326371874,0.0,248.7213048535747,11.126902983393991,2.408304943112844,2.2893473325455944,589.0
3.2718231027635403,2.1876581225234344,0.4016888169505744,7.003039370786517,2.6963575090702423,0.810413153004336,0.0,0.1642340984871876,0.7775815665399429,0.0,284.8859111078687,22.253805966787983,0.0,1.915733560234003,520.0
2.630133416171458,1.330998897381286,0.4714047339870384,7.244586068965518,2.274865412727444,0.8260398536260811,0.0,0.0418019102247699,0.8614926739926735,10.059533903246024,307.99872145249225,33.380708950181976,0.0,2.1592350855702054,496.7
2.639665279925974,1.0341012722810867,-0.1575407126375576,7.168472125,1.671918038911796,0.7163564218501772,1.0,-0.0334179997363858,1.4355310344827588,0.0,239.967209544022,17.795594172293132,2.8297697106084554,1.0402354524725523,651.1
3.264520030234316,2.993560002159088,0.0296710371553432,6.992031047619047,2.461509824710954,0.8067810832879697,0.0,0.1229808296690165,0.9251999360204736,0.0,287.551799131276,16.690354475090988,0.0,1.6588262951761228,695.0
3.087983701390918,0.8440232613722292,0.1529477639128555,7.943174315789474,1.85357772955168,0.7640162235528942,0.0,0.0159931277378818,0.6956109651337935,0.0,279.3244769943732,20.926722445094946,0.0,0.6001495001523119,532.0
1.5999700806248425,0.646522754182322,0.4163336620796816,8.860955,4.119165476212251,0.9294600299401198,0.0,-0.1845722555342004,0.3462888167913659,0.0,388.3079615733575,0.0,0.0,1.0262458948577655,624.0
2.6254447605998834,0.9633384361133618,0.0553848280979296,7.650863744680851,1.7013382735355378,0.7268709043451561,0.0,-0.0228954104806539,0.9427347401217956,0.0,257.46951626554,27.463710822211937,1.0043154761904758,0.6938287976889755,412.0
2.788336202085353,0.9634474734200896,0.4197620828499411,8.634122884615385,1.755315054299762,0.7346550060717726,0.0,0.0203107879188346,0.4455905812605889,0.0,282.55844447362887,0.0,0.0,0.5482924704229888,578.0
2.676671859041388,0.8799367322054662,0.0870110637148767,7.148952695652174,2.3788600673565177,0.811990976667355,0.0,0.100301918712188,0.970716122304608,0.0,293.30660615505445,50.07106342527296,0.0,1.516975640604221,615.0
2.590511842313948,0.936981006251832,0.1060175276243325,7.927546780748663,1.8337510370641328,0.7593227145708583,0.0,0.0127507356531693,0.6903322850737088,0.0,279.0108699687713,9.799819461700956,0.0,0.6125523915358693,322.0
2.272498110355253,1.4282838941461315,0.2415182828126039,8.087427666666665,1.5936269682830002,0.7040837658017302,0.0,-0.1736219745457881,1.0396825396825395,0.0,249.6693100529056,0.0,0.0213425925925927,1.013839298449308,344.0
2.748476457123956,1.8252394894687023,0.2084436181236879,6.786192631578948,3.872553481244265,0.897924267254964,0.0,-0.0428054766139954,0.8702522276110987,0.0,322.99585221983733,11.126902983393991,0.0,2.043631638735578,644.0
2.7044184101559656,0.9865808130252024,-0.0671862927957763,7.517730435897434,1.7349087840478217,0.7332489948674079,0.0,-0.0005087190822353,1.1253028510254677,2.1593605114222,255.5135594702221,68.98956342347766,2.460145413410481,0.8833487318939219,380.0
3.080530429731444,0.8859979465506911,0.1338725949185275,7.88079669656992,1.831987777195192,0.758727352986335,0.0,0.0154491760386306,0.6887646465056593,0.0,277.18368202208467,41.85344489018989,0.0,0.6451853377244248,525.0
2.950168814597068,0.9259765848935548,0.3525704152862475,8.378659374149661,1.8097857040132432,0.7518573124022226,0.0,0.0156475851779128,0.5132548644090394,0.0,282.7092259984699,9.799819461700956,0.0,0.5310835599306096,518.0
2.5074451980763586,0.9686237320189048,0.3269275305773811,8.12589710091743,1.6500016190779128,0.7081405189620759,0.0,-0.001489680881265,0.7477529164276149,0.0,254.3590632178816,36.39820241076966,0.0879556808813557,0.5828803840000598,494.0
2.6317864247789906,1.2135703018227917,0.5818615847443905,7.164588862745097,2.8269405695240417,0.8140223145545643,0.0,0.1169215584867406,0.7888953017238868,0.0,287.2313721020622,22.253805966787983,0.0,1.949013172751224,604.0
2.5674401549789323,1.0324313537637066,0.0786647608796587,7.337274189473684,1.7320986929988504,0.7307660291357584,0.0,0.0287040604810959,0.9079866526828496,0.0,254.5521751173269,33.380708950181976,0.0,0.685296488352883,480.0
3.071167261000236,0.9317390577121736,0.1340994920684286,7.831176447058823,1.830672887829137,0.7586599868755639,0.0,0.0122143009749929,0.7140610747947704,0.0,277.9124521042843,30.7265419067959,0.0,0.6494905939945435,551.0
3.071107701763056,0.940276471880384,0.1340994920684286,7.8539552441860465,1.830672887829137,0.7586599868755639,0.0,0.0122143009749929,0.7060153162055336,0.0,277.9124521042843,30.7265419067959,0.0,0.6494905939945435,568.9
2.848048332741496,0.9383726959418568,0.4122581314196913,8.668058292682925,1.720080975444903,0.727551554954607,0.0,0.0567659505216241,0.4584412398891081,0.0,275.8749021609806,0.0,0.0,0.5885909403867599,506.0
2.73181962415533,0.9746784172637912,0.0193994290098435,7.281296401673639,1.6435336243773335,0.7090932801064536,1.0,0.0054308351114272,1.1297999139855412,0.0,238.343030349135,53.51103363408008,3.4757213438499406,0.884889805647019,400.0
2.4952292295258065,0.9902367638744094,-0.0465756224546887,7.2934424,1.6012851268164414,0.6988798662415429,0.0,-0.0134152983750982,1.2253026196928631,0.0,234.7943393464625,58.58923567772188,2.9942376674726097,0.8864612481181945,367.0
2.639888108419439,1.290645759041564,0.2035766703758674,7.564888779874215,2.026925755723876,0.7775594450849852,0.0,0.0473007563329979,0.7670413540074804,17.873677563196114,281.53868959955355,44.507611933575966,0.0,0.8363974002117639,485.0
3.1677097561660235,0.9435588720102464,0.132601377006579,7.831427287958115,1.8441005901420888,0.7617814371257484,0.0,0.0178485599905286,0.7138851860087934,4.15953160759952,279.0360012591384,52.27143876465509,0.0,0.6421966793463159,519.0
2.6953732644804966,0.5225250295583873,0.2028231789917456,7.272936238596491,2.353857551983681,0.7835094447468698,0.0,0.1220831965788171,0.8376175727272607,22.810242836241883,275.2652494589366,45.016434505852025,0.0,0.8896127897355472,325.0
1.7725617283950617,0.6919770257111019,0.4739162842710869,7.748018300000001,3.542822843173118,0.8581032405776683,0.0,0.155729847400901,0.3032375672296126,0.0,323.3303635298377,0.0,0.0,1.0034856393822955,485.0
3.265600216855068,2.1876581225234344,0.4016888169505744,6.993802831460674,2.6963575090702423,0.810413153004336,0.0,0.1642340984871876,0.7810611592082892,0.0,284.8859111078687,22.253805966787983,0.0,1.9157335602340029,623.7
2.6060623285734543,1.7963688444046626,0.1784792582895602,7.111947967570693,2.488335788132616,0.8127667589510637,0.0,0.1107449635020025,0.8384706425123809,0.0,292.5590039914327,22.0414726033171,0.0,1.637763181402011,610.2
2.6282835865700225,0.9520849612824778,-0.158566213000121,7.777649066666667,1.6218650154793246,0.7050962129794467,0.0,-0.0285767844091942,1.124801306958672,0.0,242.7580243801796,23.10044978120711,1.0270027872260017,0.7790321002247976,393.0
2.438564495434007,0.7761986229809186,0.1099620481098951,7.679607466666667,1.643290820894857,0.7138963216424296,0.0,-0.0171319583252312,1.086438489986742,9.565484203439166,246.9932426832602,17.062158824050687,0.5783484043884155,0.9998230822806908,443.0
3.058666587989461,0.8959181949266718,0.1429064328488211,7.996493272727273,1.836890675074096,0.7607192047904191,0.0,0.0089954271493558,0.668892211706183,0.0,280.22363563057394,30.7265419067959,0.0,0.6359804524568927,557.0
2.574987510395635,1.4285437799634833,0.0491643183843389,7.343776710526316,2.414490621801058,0.8160874080410607,0.0,0.0989995924232024,0.9082857638575746,1.1122959229945764,292.2360252739457,27.44053161247544,0.0,0.572242708731444,449.0
3.302495693713057,1.4044958624943815,0.5936607526965323,6.621832545454544,3.357446268069515,0.8905984773310521,1.0,0.1044068947565113,0.8617824817466553,0.0,328.8694953950123,48.83439797518296,1.3247063456736383,1.1561996641945345,552.0
