,AATSC2c,AATSC0s,AATSC0are,BCUTv-1l,ETA_shape_y,ETA_dEpsilon_D,PEOE_VSA8,SlogP_VSA2,VSA_EState3,TopoPSA(NO),sp_h,sp_h_pre,split
199,-0.0007538248534505,2.23441399468316,0.1372558593749999,14.70040751932088,0.2857142857142857,0.0345833333333333,18.2566337152488,46.06074913360804,22.868181888891662,100.90000000000002,9.6,10.908748554023244,train
200,-0.0003124346324477,3.097240786119156,0.2238004009801736,13.30315461888754,0.2829341317365269,0.0171390778533636,23.671624184645577,64.68573449334221,11.460099652515328,99.13,9.8,9.286594451505353,train
201,-0.0016037984605594,0.6888234998239523,0.0776278859212313,14.70630470294173,0.1090909090909091,0.0240350877192981,0.0,17.817375747101927,9.826250169833774,29.46,8.4,8.611075279530084,train
202,0.0004331989973994,1.0843484561524337,0.0805785123966941,14.707201505943162,0.3620689655172414,0.0433333333333332,0.0,16.317021177429716,20.0496733276644,40.46,13.1,14.283716942959508,train
203,0.0001225934969194,1.3053825006922204,0.0712353150587397,14.701789637429886,0.3134328358208955,0.0,12.338727669087405,11.566489892729878,0.0,34.14,3.7,5.816979554118686,train
204,0.0003311443256417,0.4273356401384084,0.0987543252595155,14.705858772455166,0.0,0.0,0.0,24.41586555099321,0.0,18.46,8.2,5.98915568070242,train
205,-0.0005592815705187,1.5674538789736197,0.0990599242833964,14.701778475055589,0.3009118541033434,0.0,0.0,11.814359458703011,3.0237962962962963,40.620000000000005,10.7,6.364293059731302,train
206,0.0022779556839028,0.6485260770975056,0.056263775510204,15.596100318830992,0.1470588235294117,0.1015873015873016,5.687386274683562,0.0,0.0,26.02,9.6,9.856672843560833,train
207,0.0046340406781176,2.559992283950617,0.1721388888888888,14.70177584599697,0.5106382978723404,0.0,21.143015948031568,18.68527746432128,0.0,61.82,12.9,8.032182845023321,train
208,0.0109429153964955,3.058197912537986,0.1627498216409036,14.701780231974238,0.2564102564102564,0.061300309597523,0.0,17.845473971041084,4.280408163265307,75.27000000000001,6.7,9.943319646632482,train
209,0.0005184275772815,1.7071990865933535,0.1327203893996755,14.699769766398612,0.2307692307692307,0.0,0.0,18.545492540416618,0.0,52.60000000000001,3.1,4.681184410531534,train
210,-0.0012302731393274,2.3950617283950617,0.1632098765432098,14.708165908556165,0.0,0.1638888888888888,6.606881964512918,11.713409359353625,7.569444444444445,20.23,19.4,16.111636714379898,train
211,-0.0187251891665616,9.646502835538753,0.5420037807183361,13.299888773901678,0.0,0.0,0.0,41.96524287535984,0.0,0.0,0.0,1.6193962707020058,train
212,-0.0005507629112797,0.2126316703077105,0.0370687499999999,20.27959696450236,0.1346153846153846,0.0,5.022633313741326,0.0,0.7939814814814818,0.0,2.0,1.8034925984480257,train
213,-0.000674271392234,0.2259296172458466,0.0312749999999999,20.280207028593,0.1153846153846153,0.0,4.472719515832414,0.0,0.0,0.0,4.1,1.8034925984480257,train
214,0.0044117894685563,0.0014647157445511,0.017424,20.55402935148893,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.6,2.439778974441972,train
215,0.0005254712690422,1.96078431372549,0.0979238754325259,14.702719793290242,0.3,0.0,0.0,5.783244946364939,0.0,17.07,6.1,6.4544187446626715,train
216,0.0008072781279458,1.1652249134948092,0.0984169550173009,14.699769834052528,0.081081081081081,0.0,12.84164324585202,25.152374504929536,0.0,52.60000000000001,5.1,4.0583563495455905,train
217,0.0002127896333522,1.2146209570451991,0.0998530762167125,14.699769766424184,0.2249999999999999,0.0,0.0,25.152374504929536,0.0,52.60000000000001,3.1,4.1640072622469875,train
218,-0.001239774899078,0.1683681181436512,0.0409407024793388,20.256210811742545,0.3070175438596491,0.0,5.563451491696996,0.0,1.3716674540186458,0.0,4.1,2.5262419684127577,train
219,0.0066717755236589,3.092977019085845,0.1675315555555555,14.701444489778437,0.3073170731707317,0.0565367965367964,5.022633313741326,11.075832682792557,8.97891912320484,37.3,9.4,10.66427758578125,train
