,AATS2d,AATS1p,AATS3i,GATS1i,ETA_shape_p,AETA_beta,fMF,IC1,SIC4,PEOE_VSA10,VSA_EState6,MID_C,piPC4,Chi3v,SMR_VSA10,sp_d,sp_d_pre,split
210,4.225806451612903,2.0041633604210527,154.13538994036415,1.344292814305015,0.1687116564417177,1.434782608695652,0.5,3.7697480026487926,0.9637062889893684,5.817862777835028,10.831534640862518,31.058807325338,5.31566600488265,5.251226866873465,21.62439887760755,16.8,18.34743326818498,train
211,2.1226415094339623,1.6290690697454546,165.38770703214993,1.5146478109766728,0.1206896551724137,0.575,0.0,1.5550644840718613,0.5652320265089061,0.0,0.0,35.27946811579093,2.8903717578961645,3.994195557380866,5.969305287951849,16.4,15.603727990587837,train
212,2.1875,1.6088656868656717,165.85497769143504,1.6136611544118866,0.1351351351351351,0.6538461538461539,0.0,1.7965760667574806,0.7064608848472312,0.0,0.0,42.974782137165626,3.367295829986474,4.533683017500119,11.9386105759037,16.7,15.719945030589285,train
213,2.925925925925926,1.8012385158823527,154.4086855536822,0.9498677879949906,0.2307692307692307,1.34375,0.3529411764705882,2.748940047005429,0.9027890065087106,0.0,7.804259259259259,13.78883988531615,3.803880846808443,1.1884613803007371,5.687386274683562,19.4,18.609873796504097,train
214,2.9166666666666665,2.0638473446666667,152.43118370857025,0.9904301899988656,0.1694915254237288,1.28125,0.4,2.225605199016944,0.9658722633586913,0.0,9.963765432098766,13.966437938660173,3.7524409356036807,1.3057347119637648,11.600939890232516,18.8,18.891664045275352,train
215,3.866666666666666,2.29295843,147.60352438563018,0.7612650974256666,0.2105263157894736,1.5,0.5555555555555556,1.8753156176197312,0.9733541703813188,0.0,14.537916666666664,20.731892076156115,4.835289351038727,2.427929714539914,26.70239232687894,20.3,19.887852989447797,train
216,2.5,1.9701228571428573,254.0116625592111,1.3303736556650665,0.72,0.625,0.0,1.5,0.5,0.0,0.0,4.125,0.0,0.8928571428571428,23.20187978046503,12.7,13.593716131089435,train
217,2.90625,1.7223659395,161.28252218616123,1.4354312828470792,0.1644736842105263,1.2954545454545454,0.3,3.2414460711655217,0.9218533099827114,0.0,3.3722685185185184,15.848885355140457,4.053956501316812,1.1726711136052637,5.969305287951849,16.8,17.277238267606172,train
218,2.9411764705882355,1.8254974655238088,157.7699456180828,1.0187709579025297,0.1290322580645161,1.2272727272727273,0.2857142857142857,2.8104469014038256,0.9566342383434376,0.0,9.615590041572185,18.149915544536103,3.8841378019386106,1.470365268163257,5.969305287951849,18.8,18.613186952808412,train
219,1.8,1.3347115594285717,181.17656057324373,1.6684730530840175,0.7,0.875,0.0,2.4056390622295662,0.8018796874098554,0.0,0.0,3.488033871712585,0.0,0.0,5.969305287951849,14.5,15.684626875742827,train
